timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh
1770559941.9848292,57.83439183,12.30732883,57.83440228,12.30733416,5.048,12.689,2.080,2.14
1770559942.9852386,57.83438633,12.30733117,57.83439431,12.30733266,4.214,12.708,1.730,1.58
1770559943.9869137,57.83437417,12.30733050,57.83438424,12.30733158,4.214,12.728,1.730,1.76
1770559944.9852242,57.83437617,12.30732467,57.83438020,12.30732812,4.214,12.748,1.730,1.15
1770559945.9909775,57.83436350,12.30732000,57.83437185,12.30732406,4.214,12.767,1.730,1.71
1770559946.983232,57.83437283,12.30731933,57.83437234,12.30732170,4.214,12.787,1.730,0.40
1770559947.989095,57.83436733,12.30732983,57.83436984,12.30732577,4.214,12.806,1.730,1.08
1770559948.9835944,57.83436933,12.30730967,57.83436959,12.30731772,4.214,12.826,1.730,0.69
1770559949.9869642,57.83435600,12.30731700,57.83436279,12.30731736,4.214,12.845,1.730,1.21
1770559950.9804251,57.83434933,12.30730917,57.83435606,12.30731326,4.214,12.865,1.730,1.41
1770559951.9832318,57.83434533,12.30730817,57.83435070,12.30731071,4.214,12.884,1.730,1.46
1770559952.9904451,57.83434933,12.30731050,57.83435002,12.30731061,4.214,12.903,1.730,0.76
1770559953.9824576,57.83434533,12.30731900,57.83434767,12.30731480,4.214,12.923,1.730,1.09
1770559954.9852087,57.83433517,12.30733067,57.83434142,12.30732274,4.214,12.942,1.730,1.87
1770559955.9855354,57.83435617,12.30732617,57.83434879,12.30732445,4.214,12.961,1.730,0.80
1770559956.9901783,57.83436000,12.30732533,57.83435440,12.30732489,4.214,12.981,1.730,0.69
1770559957.9715905,57.83435600,12.30731700,57.83435520,12.30732095,4.214,13.000,1.730,0.35
1770559958.987389,57.83435017,12.30732133,57.83435268,12.30732114,4.214,13.019,1.730,0.26
1770559959.9783373,57.83433850,12.30730633,57.83434559,12.30731374,4.214,13.038,1.730,1.22
1770559960.984003,57.83434000,12.30729017,57.83434280,12.30730195,5.048,13.058,2.080,1.47
1770559961.9783483,57.83434467,12.30728350,57.83434373,12.30729273,4.214,13.077,1.730,1.16
1770559962.983224,57.83432867,12.30727000,57.83433620,12.30728136,4.214,13.096,1.730,2.00
1770559963.9858966,57.83430950,12.30726033,57.83432285,12.30727085,4.214,13.115,1.730,2.74
1770559964.9721584,57.83431467,12.30726133,57.83431876,12.30726609,4.214,13.134,1.730,1.63
1770560053.8901596,57.83431233,12.30726450,57.83431555,12.30726530,4.214,13.153,1.730,1.49
1770560055.149889,57.83432250,12.30724900,57.83431902,12.30725715,5.048,13.172,2.080,1.38
1770560055.9371462,57.83431833,12.30724400,57.83431868,12.30725057,4.214,13.191,1.730,1.67
1770560056.23499,57.83432067,12.30721333,57.83431967,12.30723195,4.214,13.210,1.730,2.82
1770560056.4227135,57.83431350,12.30722183,57.83431659,12.30722689,4.214,13.229,1.730,2.02
1770560056.5626614,57.83431967,12.30722450,57.83431813,12.30722570,4.214,13.248,1.730,1.21
1770560056.689779,57.83433067,12.30722283,57.83432440,12.30722427,4.214,13.266,1.730,1.03
1770560056.8298404,57.83430500,12.30722217,57.83431470,12.30722322,4.214,13.285,1.730,2.22
1770560056.9872315,57.83430650,12.30722533,57.83431060,12.30722427,4.214,13.304,1.730,1.80
1770560057.1313565,57.83429200,12.30722750,57.83430130,12.30722589,4.214,13.323,1.730,2.20
1770560057.2753768,57.83428617,12.30723550,57.83429373,12.30723069,4.214,13.342,1.730,2.18
1770560057.4187856,57.83427833,12.30724383,57.83428603,12.30723726,4.214,13.360,1.730,2.33
