gps_epoch_s,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
1770712516.996,57.83445716666667,12.3073775,57.83445370018333,12.307383186419237,7.175000000000001,2.5,2.5,0.8515989894537803,5,5,Reverse,89.2,10.762500000000001,1
1770712518.006,57.83445533333334,12.307376166666666,57.834454516758335,12.30737967654295,7.199999999999999,2.5,2.5,0.8718166036230687,5,5,Reverse,89.1,10.799999999999999,1
1770712518.996,57.8344475,12.307359833333331,57.83445100837917,12.307369754938142,7.199999999999999,2.5,2.5,1.0356075792454658,5,5,Reverse,89.3,10.799999999999999,1
1770712519.998,57.834445833333334,12.3073415,57.83444842085625,12.30735562746907,7.199999999999999,2.5,2.5,1.330062779931112,5,5,Reverse,89.3,10.799999999999999,1
1770712521.006,57.834455,12.307326,57.83445171042813,12.307340813734536,7.199999999999999,2.5,2.5,1.6932078695965842,5,5,Reverse,89.4,10.799999999999999,1
1770712522.003,57.83444783333333,12.307318166666668,57.83444977188073,12.307329490200601,7.199999999999999,2.5,2.5,1.9792894484194778,5,5,Reverse,89.3,10.799999999999999,1
1770712522.999,57.83443883333333,12.307315833333332,57.834444302607025,12.307322661766968,3.725,2.5,2.5,2.221107172620874,6,6,Reverse,89.3,5.5875,1
1770712524.003,57.834432666666665,12.307315999999998,57.83443848463685,12.307319330883482,3.725,2.5,2.5,2.339422334451637,6,6,Reverse,89.5,5.5875,1
1770712525.001,57.83444616666667,12.307321333333334,57.83444232565176,12.307320332108409,3.7,2.5,2.5,2.0464413542294646,6,6,Reverse,89.6,5.550000000000001,1
1770712525.996,57.83445183333333,12.307318666666667,57.83444707949255,12.307319499387537,3.7,2.5,2.5,1.9461013041123998,6,6,Reverse,90.0,5.550000000000001,1
1770712526.997,57.8344595,12.307305666666666,57.83445328974627,12.307312583027102,3.7,2.5,2.5,2.1958378697146776,6,6,Reverse,90.1,5.550000000000001,1
1770712527.996,57.83446716666667,12.307312000000001,57.834460228206474,12.307312291513552,3.7,2.5,2.5,2.3708328934261282,6,6,Reverse,90.3,5.550000000000001,1
1770712528.997,57.834474666666665,12.3073005,57.834467447436566,12.307306395756775,3.7,2.5,2.5,2.6845949065502652,6,6,Reverse,90.9,5.550000000000001,1
1770712530.001,57.8344655,12.307306500000001,57.83446647371829,12.30730644787839,3.7,2.5,2.5,2.489590673096882,6,6,Reverse,91.4,5.550000000000001,1
1770712531.006,57.834461499999996,12.307291000000001,57.83446398685914,12.307298723939194,3.7,2.5,2.5,2.5677437800670333,6,6,Reverse,91.7,5.550000000000001,1
1770712532.01,57.83446349999999,12.307303166666667,57.834463743429566,12.30730094530293,3.7,2.5,2.5,2.294029185755022,6,6,Reverse,92.1,5.550000000000001,1
1770712532.995,57.8344595,12.307294000000002,57.83446162171478,12.307297472651467,3.7,2.5,2.5,1.8994358994168778,6,6,Reverse,92.3,5.550000000000001,1
1770712534.0,57.83445233333334,12.307287833333332,57.83445697752406,12.3072926529924,3.0,2.5,2.5,1.761883047357801,7,7,Reverse,88.4,4.5,1
1770712535.003,57.834458,12.307296000000001,57.83445748876203,12.3072943264962,3.7,2.5,2.5,1.4319046018720114,6,6,Reverse,88.4,5.550000000000001,1
1770712535.995,57.83445616666666,12.3073035,57.83445682771435,12.3072989132481,4.525,2.5,2.5,1.1248692101087507,5,5,Reverse,88.8,6.7875000000000005,1
1770712536.996,57.834463166666666,12.3073005,57.83445999719051,12.30729970662405,3.7,2.5,2.5,1.142978036558909,6,6,Reverse,89.1,5.550000000000001,1
1770712537.997,57.83446833333334,12.307311166666667,57.83446416526192,12.307305436645358,3.7,2.5,2.5,1.1322840177031421,6,6,Reverse,89.5,5.550000000000001,1
1770712539.001,57.834466166666665,12.307315833333332,57.834465165964296,12.307310634989346,3.7,2.5,2.5,1.0061008414655774,6,6,Reverse,89.7,5.550000000000001,1
1770712540.001,57.83446433333334,12.307312666666666,57.83446474964882,12.307311650828005,3.7,2.5,2.5,0.9837153341123445,6,6,Reverse,89.8,5.550000000000001,1
1770712541.003,57.83447249999999,12.307322166666665,57.8344686248244,12.307316908747335,3.7,2.5,2.5,1.0844340873465301,6,6,Reverse,89.8,5.550000000000001,1
1770712542.008,57.83446816666666,12.307314,57.83446839574553,12.307315454373668,3.7,2.5,2.5,1.0929997032434486,6,6,Reverse,90.0,5.550000000000001,1
1770712543.001,57.834469000000006,12.307325500000001,57.834468697872765,12.307320477186835,3.7,2.5,2.5,0.9136782292704535,6,6,Reverse,89.9,5.550000000000001,1
1770712543.995,57.834470833333334,12.307325833333334,57.83446976560305,12.307323155260084,3.0,2.5,2.5,0.8393857356794487,7,7,Reverse,90.8,4.5,1
1770712544.996,57.834474833333324,12.307330666666667,57.83447229946819,12.307326910963376,3.0,2.5,2.5,0.8673093519779571,7,7,Reverse,90.3,4.5,1
1770712546.003,57.834477500000006,12.307341666666666,57.8344748997341,12.30733428881502,3.0,2.5,2.5,0.9166909336292411,7,7,Reverse,90.3,4.5,1
1770712547.005,57.834477166666666,12.307338666666665,57.83447603320038,12.307336477740842,3.0,2.5,2.5,0.8821213162443726,7,7,Reverse,90.7,4.5,1
1770712547.995,57.834477,12.307345000000002,57.83447651660019,12.307340738870423,3.0,2.5,2.5,0.7718145442375309,7,7,Reverse,90.5,4.5,1
1770712548.996,57.834481000000004,12.307351500000001,57.834478758300094,12.307346119435211,3.0,2.5,2.5,0.8164789983717756,7,7,Reverse,90.7,4.5,1
1770712550.0,57.83448033333334,12.307364166666666,57.83447954581672,12.30735514305094,3.0,2.5,2.5,0.97190868408692,7,7,Reverse,90.5,4.5,1
1770712550.997,57.834484,12.307361833333335,57.83448177290836,12.307358488192136,3.0,2.5,2.5,0.9959773857588097,7,7,Reverse,90.4,4.5,1
1770712552.001,57.8344885,12.307362000000001,57.83448513645418,12.307360244096069,3.0,2.5,2.5,1.058984591650341,7,7,Reverse,90.2,4.5,1
1770712553.003,57.83448983333333,12.307355500000002,57.83448748489376,12.307357872048035,3.7,2.5,2.5,1.1008487447691029,6,6,Reverse,90.2,5.550000000000001,1
1770712554.007,57.8345,12.307361333333331,57.834493742446874,12.307359602690683,3.0,2.5,2.5,1.2964483523019628,7,7,Reverse,89.7,4.5,1
1770712555.001,57.83450183333333,12.307374166666667,57.8344977878901,12.307366884678675,3.0,2.5,2.5,1.4681043506600961,7,7,Reverse,88.7,4.5,1
1770712556.007,57.83450033333334,12.307372166666669,57.83449906061172,12.307369525672673,3.0,2.5,2.5,1.3957740898374493,7,7,Reverse,87.9,4.5,1
1770712557.002,57.83450716666666,12.307371,57.834503113639194,12.307370262836336,3.0,2.5,2.5,1.4791355970019882,7,7,Reverse,87.3,4.5,1
1770712558.005,57.83450249999999,12.307372666666668,57.83450280681959,12.307371464751501,3.0,2.5,2.5,1.3497267474296037,7,7,Reverse,86.4,4.5,1
1770712558.999,57.83450533333333,12.307368333333333,57.83450407007646,12.307369899042417,3.0,2.5,2.5,1.2360419872343207,7,7,Reverse,85.5,4.5,1
1770712560.003,57.834506833333336,12.307370166666665,57.8345054517049,12.307370032854541,3.0,2.5,2.5,1.1606792035602171,7,7,Reverse,84.5,4.5,1
1770712561.004,57.83450416666666,12.307371499999999,57.83450480918578,12.30737076642727,3.0,2.5,2.5,1.0153093199191054,7,7,Reverse,83.5,4.5,1
1770712561.999,57.834515333333336,12.307372166666669,57.83451007125956,12.30737146654697,3.0,2.5,2.5,1.1874181363018605,7,7,Reverse,82.5,4.5,1
1770712563.005,57.83452616666667,12.307375833333333,57.83451811896311,12.307373649940152,3.0,2.5,2.5,1.5495387240499843,7,7,Reverse,82.0,4.5,1
1770712564.001,57.83451633333334,12.307380833333331,57.83451722614823,12.307377241636742,3.0,2.5,2.5,1.4398061454986482,7,7,Reverse,81.6,4.5,1
1770712565.004,57.834515833333334,12.307379666666668,57.83451652974078,12.307378454151705,3.0,2.5,2.5,1.2815117516108943,7,7,Reverse,81.6,4.5,1
1770712565.989,57.834511000000006,12.307369833333333,57.834513764870394,12.307374143742518,3.0,2.5,2.5,1.042112233668099,7,7,Reverse,80.8,4.5,1
1770712566.993,57.83451749999999,12.307358666666667,57.83451563243519,12.307366405204593,3.7,2.5,2.5,1.0820077335606582,6,6,Reverse,80.7,5.550000000000001,1
1770712567.991,57.834517999999996,12.307355666666668,57.834516816217594,12.30736103593563,3.7,2.5,2.5,1.0466365919066565,6,6,Reverse,80.7,5.550000000000001,1
1770712568.991,57.83451766666667,12.3073505,57.83451724144213,12.307355767967815,3.7,2.5,2.5,1.0441407029537992,6,6,Reverse,80.5,5.550000000000001,1
1770712569.993,57.83451783333333,12.307349333333331,57.83451753738773,12.307352550650574,3.7,2.5,2.5,0.9622212943807886,6,6,Reverse,80.7,5.550000000000001,1
1770712571.005,57.834522500000006,12.307351333333335,57.834520018693865,12.307351941991953,3.7,2.5,2.5,0.9757274260343763,6,6,Reverse,80.4,5.550000000000001,1
1770712571.999,57.8345275,12.307347499999999,57.834523759346936,12.307349720995976,3.7,2.5,2.5,1.0931760661623993,6,6,Reverse,80.4,5.550000000000001,1
1770712572.995,57.8345275,12.307334833333334,57.834525629673465,12.307342277164656,3.0,2.5,2.5,1.1545870043427597,7,7,Reverse,79.4,4.5,1
