timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh,sats_used,sats_in_view,direction
1770562687.9719408,57.83447167,12.30731500,57.83446079,12.30730123,2.305,2.500,1.120,2.27,7,7,Forward
1770562688.9674356,57.83448133,12.30732917,57.83447106,12.30731520,2.305,2.500,1.120,1.97,7,7,Forward
1770562689.9708352,57.83448750,12.30734900,57.83447928,12.30733210,2.305,2.500,1.120,2.14,7,7,Forward
1770562690.9719746,57.83448800,12.30735850,57.83448364,12.30734530,2.181,2.500,0.990,1.10,8,8,Forward
1770562691.9751172,57.83450200,12.30737017,57.83449282,12.30735773,2.181,2.500,0.990,1.96,8,8,Forward
1770562692.9709086,57.83452500,12.30739917,57.83450891,12.30737845,2.181,2.500,0.990,4.11,8,8,Forward
1770562693.9701097,57.83452000,12.30739750,57.83451446,12.30738797,2.171,2.500,0.980,3.02,8,8,Reverse
1770562694.9724371,57.83451950,12.30739883,57.83451698,12.30739340,2.400,2.500,1.220,2.89,7,7,Forward
1770562695.9706998,57.83450967,12.30739533,57.83451332,12.30739437,2.400,2.500,1.220,1.68,7,7,Reverse
1770562696.95483,57.83450700,12.30739700,57.83451016,12.30739568,2.838,2.500,1.680,1.60,6,6,Forward
1770562697.9710152,57.83449833,12.30741283,57.83450425,12.30740426,2.838,2.500,1.680,2.14,6,6,Forward
1770562698.9721992,57.83448217,12.30739800,57.83449321,12.30740113,2.838,2.500,1.680,0.69,6,6,Reverse
1770562699.9708915,57.83446700,12.30739750,57.83448010,12.30739931,2.838,2.500,1.680,1.35,6,6,Reverse
1770562700.9720614,57.83445083,12.30737600,57.83446547,12.30738766,2.838,2.500,1.680,1.94,6,6,Reverse
1770562701.974951,57.83445450,12.30737750,57.83445998,12.30738258,2.838,2.500,1.680,0.79,6,6,Forward
1770562702.971863,57.83445600,12.30737433,57.83445799,12.30737846,2.400,2.500,1.220,0.22,7,7,Reverse
1770562703.9764512,57.83445483,12.30735500,57.83445641,12.30736673,2.400,2.500,1.220,1.06,7,7,Reverse
1770562704.9706109,57.83446017,12.30736433,57.83445829,12.30736553,2.400,2.500,1.220,1.01,7,7,Forward
1770562705.9664268,57.83446500,12.30736017,57.83446164,12.30736285,2.400,2.500,1.220,1.41,7,7,Reverse
1770562706.9721212,57.83446783,12.30734383,57.83446474,12.30735334,2.400,2.500,1.220,1.54,7,7,Reverse
1770562707.9712439,57.83445883,12.30734183,57.83446179,12.30734759,2.400,2.500,1.220,0.45,7,7,Reverse
1770562708.975393,57.83446267,12.30732367,57.83446223,12.30733563,2.400,2.500,1.220,1.18,7,7,Reverse
1770562709.9707694,57.83446867,12.30731133,57.83446545,12.30732348,2.400,2.500,1.220,1.59,7,7,Reverse
1770562710.968792,57.83446733,12.30730583,57.83446639,12.30731466,2.400,2.500,1.220,1.00,7,7,Reverse
1770562711.971938,57.83447017,12.30729067,57.83446828,12.30730266,2.400,2.500,1.220,1.53,7,7,Reverse
1770562712.9675472,57.83447033,12.30728000,57.83446931,12.30729133,2.400,2.500,1.220,1.51,7,7,Reverse
1770562713.954457,57.83447250,12.30727400,57.83447090,12.30728267,2.400,2.500,1.220,1.27,7,7,Reverse
1770562714.9698553,57.83447617,12.30726700,57.83447353,12.30727483,2.838,2.500,1.680,1.50,6,6,Reverse
1770562715.9670153,57.83446850,12.30726383,57.83447102,12.30726933,2.838,2.500,1.680,0.52,6,6,Reverse
1770562716.9618347,57.83446700,12.30725567,57.83446901,12.30726250,2.838,2.500,1.680,0.69,6,6,Reverse
1770562717.966791,57.83446233,12.30724617,57.83446567,12.30725433,2.838,2.500,1.680,0.80,6,6,Reverse
1770562718.9710693,57.83444200,12.30723200,57.83445384,12.30724317,2.838,2.500,1.680,1.61,6,6,Reverse
1770562719.9674127,57.83442983,12.30722100,57.83444183,12.30723208,2.838,2.500,1.680,1.54,6,6,Reverse
1770562720.9664552,57.83441733,12.30721600,57.83442958,12.30722404,2.400,2.500,1.220,1.50,7,7,Reverse
1770562721.9601493,57.83441500,12.30721167,57.83442229,12.30721785,2.400,2.500,1.220,1.17,7,7,Reverse
1770562722.9651816,57.83440933,12.30720650,57.83441581,12.30721218,2.400,2.500,1.220,1.03,7,7,Reverse
1770562723.9709086,57.83440900,12.30720433,57.83441241,12.30720826,2.400,2.500,1.220,0.38,7,7,Reverse
1770562724.9662704,57.83440450,12.30720600,57.83440845,12.30720713,2.400,2.500,1.220,0.76,7,7,Forward
1770562725.9712288,57.83441117,12.30719983,57.83440981,12.30720348,2.400,2.500,1.220,0.56,7,7,Reverse
1770562726.9682093,57.83439233,12.30720650,57.83440107,12.30720499,2.400,2.500,1.220,1.84,7,7,Forward
1770562727.9674566,57.83440100,12.30721117,57.83440104,12.30720808,2.495,2.500,1.320,1.29,6,6,Forward
1770562728.970763,57.83441667,12.30721483,57.83440885,12.30721146,2.400,2.500,1.220,2.11,7,7,Forward
1770562729.9664102,57.83441083,12.30721750,57.83440984,12.30721448,2.400,2.500,1.220,1.45,7,7,Forward
1770562730.9512932,57.83441950,12.30721367,57.83441467,12.30721407,2.400,2.500,1.220,1.63,7,7,Reverse
1770562731.9662971,57.83442367,12.30720417,57.83441917,12.30720912,2.400,2.500,1.220,1.77,7,7,Reverse
1770562732.9552877,57.83442783,12.30721333,57.83442350,12.30721123,2.400,2.500,1.220,1.84,7,7,Forward
1770562733.9705741,57.83442417,12.30721150,57.83442383,12.30721136,2.400,2.500,1.220,0.93,7,7,Reverse
1770562734.9662485,57.83441033,12.30721533,57.83441708,12.30721335,2.400,2.500,1.220,0.86,7,7,Forward
1770562735.9705446,57.83440583,12.30721067,57.83441146,12.30721201,2.400,2.500,1.220,0.83,7,7,Reverse
1770562736.966271,57.83439283,12.30721650,57.83440215,12.30721425,2.400,2.500,1.220,1.86,7,7,Forward
1770562737.9638913,57.83439950,12.30721500,57.83440082,12.30721463,2.400,2.500,1.220,0.77,7,7,Reverse
1770562738.9723265,57.83438650,12.30722000,57.83439366,12.30721731,2.505,2.500,1.330,2.01,6,6,Forward
1770562739.9642243,57.83437333,12.30721717,57.83438350,12.30721724,2.505,2.500,1.330,2.72,6,6,Reverse
1770562740.9716,57.83435583,12.30721517,57.83436967,12.30721620,2.505,2.500,1.330,3.73,6,6,Reverse
1770562741.9661298,57.83436600,12.30720617,57.83436783,12.30721119,2.505,2.500,1.330,1.94,6,6,Reverse
1770562742.9708004,57.83436267,12.30721217,57.83436525,12.30721168,2.400,2.500,1.220,1.66,7,7,Forward
