timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh,sats_used,sats_in_view
1770561803.9845965,57.83442083,12.30728883,57.83441721,12.30728293,2.390,2.500,1.210,1.17,6,6
1770561804.9744577,57.83442550,12.30729133,57.83442135,12.30728713,2.390,2.500,1.210,1.37,6,6
1770561805.9757018,57.83443733,12.30730817,57.83442934,12.30729765,2.390,2.500,1.210,1.86,6,6
1770561806.981389,57.83443933,12.30730917,57.83443434,12.30730341,2.181,2.500,0.990,0.91,8,8
1770561807.9767976,57.83443917,12.30731483,57.83443675,12.30730912,2.181,2.500,0.990,0.19,8,8
1770561808.9813788,57.83444517,12.30732800,57.83444096,12.30731856,2.181,2.500,0.990,0.59,8,8
1770561809.9773679,57.83445133,12.30734767,57.83444615,12.30733311,2.181,2.500,0.990,1.72,8,8
1770561810.9828775,57.83445217,12.30734933,57.83444916,12.30734122,2.181,2.500,0.990,0.80,8,8
1770561811.9801393,57.83445783,12.30735000,57.83445349,12.30734561,2.181,2.500,0.990,0.54,8,8
1770561812.9748874,57.83445683,12.30733500,57.83445516,12.30734031,2.181,2.500,0.990,1.34,8,8
1770561813.9703245,57.83446133,12.30734683,57.83445825,12.30734357,2.181,2.500,0.990,0.52,8,8
1770561814.976103,57.83445183,12.30735150,57.83445504,12.30734753,2.181,2.500,0.990,0.77,8,8
1770561815.9813468,57.83444967,12.30736383,57.83445235,12.30735568,2.181,2.500,0.990,1.40,8,8
1770561816.9782696,57.83443900,12.30736383,57.83444568,12.30735976,2.181,2.500,0.990,2.19,8,8
1770561817.9831214,57.83443650,12.30735567,57.83444109,12.30735771,2.181,2.500,0.990,1.92,8,8
1770561818.9804373,57.83442650,12.30735300,57.83443379,12.30735536,2.181,2.500,0.990,2.23,8,8
1770561819.9802616,57.83443133,12.30735283,57.83443256,12.30735409,2.181,2.500,0.990,1.18,8,8
1770561820.979538,57.83442750,12.30735200,57.83443003,12.30735305,2.181,2.500,0.990,1.30,8,8
1770561821.9747756,57.83442800,12.30732817,57.83442902,12.30734061,2.181,2.500,0.990,2.04,8,8
1770561822.9800067,57.83443833,12.30733167,57.83443367,12.30733614,2.181,2.500,0.990,1.11,8,8
1770561823.975851,57.83444750,12.30733200,57.83444059,12.30733407,2.590,2.500,1.420,1.14,7,7
1770561824.9708376,57.83444500,12.30732633,57.83444279,12.30733020,2.590,2.500,1.420,0.91,7,7
1770561825.977679,57.83443950,12.30732750,57.83444115,12.30732885,2.181,2.500,0.990,0.52,8,8
1770561826.9735725,57.83445650,12.30733783,57.83444882,12.30733334,2.200,2.500,1.010,0.87,7,7
1770561827.978281,57.83447250,12.30734500,57.83446066,12.30733917,2.610,2.500,1.440,1.90,6,6
1770561828.9735126,57.83447867,12.30735000,57.83446966,12.30734459,2.610,2.500,1.440,1.67,6,6
1770561829.9786973,57.83447600,12.30734717,57.83447283,12.30734588,2.610,2.500,1.440,0.84,6,6
1770561830.9829776,57.83448067,12.30734833,57.83447675,12.30734710,2.590,2.500,1.420,0.87,7,7
1770561831.9696896,57.83449400,12.30733567,57.83448537,12.30734139,2.590,2.500,1.420,1.76,7,7
1770561832.9761143,57.83449250,12.30733350,57.83448894,12.30733744,2.590,2.500,1.420,0.98,7,7
1770561833.9720843,57.83447500,12.30732983,57.83448197,12.30733364,2.590,2.500,1.420,0.94,7,7
1770561834.9675822,57.83447367,12.30733483,57.83447782,12.30733424,2.590,2.500,1.420,1.12,7,7
1770561835.9725006,57.83447450,12.30734150,57.83447616,12.30733787,2.648,2.500,1.480,0.49,6,6
1770561836.9775877,57.83447233,12.30734783,57.83447425,12.30734285,2.648,2.500,1.480,0.66,6,6
1770561837.9731994,57.83446650,12.30735867,57.83447037,12.30735076,2.648,2.500,1.480,1.46,6,6
1770561838.9801264,57.83447267,12.30736433,57.83447152,12.30735755,2.895,2.500,1.740,0.87,5,5
1770561839.9710968,57.83447067,12.30736333,57.83447109,12.30736044,2.829,2.500,1.670,0.43,6,6
1770561840.9713435,57.83446133,12.30735950,57.83446621,12.30735997,2.829,2.500,1.670,0.21,6,6
1770561841.975866,57.83445900,12.30735400,57.83446261,12.30735698,2.829,2.500,1.670,0.58,6,6
1770561842.9708204,57.83446817,12.30736067,57.83446539,12.30735883,2.829,2.500,1.670,0.54,6,6
1770561843.9769843,57.83445900,12.30735783,57.83446219,12.30735833,2.829,2.500,1.670,0.29,6,6
1770561844.9712076,57.83445500,12.30735900,57.83445860,12.30735866,2.829,2.500,1.670,0.49,6,6
1770561845.970939,57.83445300,12.30735817,57.83445580,12.30735842,2.829,2.500,1.670,0.42,6,6
1770561846.9725883,57.83444983,12.30734683,57.83445282,12.30735262,2.829,2.500,1.670,1.10,6,6
1770561847.9709349,57.83445167,12.30734567,57.83445224,12.30734915,2.829,2.500,1.670,0.86,6,6
1770561848.974936,57.83445083,12.30734417,57.83445154,12.30734666,2.829,2.500,1.670,0.70,6,6
1770561849.98021,57.83446150,12.30733950,57.83445652,12.30734308,2.829,2.500,1.670,1.46,6,6
1770561850.9737027,57.83444433,12.30733133,57.83445043,12.30733721,2.829,2.500,1.670,0.97,6,6
1770561851.9815478,57.83443750,12.30731817,57.83444396,12.30732769,2.829,2.500,1.670,1.68,6,6
1770561852.9792197,57.83443267,12.30730133,57.83443831,12.30731451,2.829,2.500,1.670,2.52,6,6
1770561853.9747062,57.83442583,12.30729133,57.83443207,12.30730292,2.829,2.500,1.670,2.43,6,6
1770561854.9699335,57.83443383,12.30729000,57.83443295,12.30729646,2.829,2.500,1.670,1.86,6,6
1770561855.9755838,57.83444783,12.30729367,57.83444039,12.30729506,2.829,2.500,1.670,1.92,6,6
1770561856.9807599,57.83443850,12.30730017,57.83443945,12.30729762,2.590,2.500,1.420,0.44,7,7
1770561857.976544,57.83443933,12.30729933,57.83443939,12.30729847,2.590,2.500,1.420,0.39,7,7
1770561858.9814355,57.83444200,12.30730100,57.83444070,12.30729974,2.590,2.500,1.420,0.26,7,7
1770561859.9791684,57.83444267,12.30730417,57.83444168,12.30730195,2.590,2.500,1.420,0.12,7,7
1770561860.9747968,57.83444033,12.30730750,57.83444101,12.30730473,2.590,2.500,1.420,0.54,7,7
1770561861.9802904,57.83444333,12.30730950,57.83444217,12.30730711,2.590,2.500,1.420,0.58,7,7
1770561862.9755294,57.83444117,12.30730400,57.83444167,12.30730556,2.590,2.500,1.420,0.30,7,7
1770561863.9815605,57.83443250,12.30729383,57.83443708,12.30729969,2.590,2.500,1.420,0.28,7,7
1770561864.977196,57.83443017,12.30728900,57.83443363,12.30729435,2.590,2.500,1.420,0.30,7,7
1770561865.9740362,57.83441933,12.30727800,57.83442648,12.30728617,2.590,2.500,1.420,1.65,7,7
1770561866.9799445,57.83443567,12.30728617,57.83443107,12.30728617,2.181,2.500,0.990,0.37,8,8
1770561867.9750187,57.83443783,12.30728800,57.83443445,12.30728709,2.181,2.500,0.990,0.18,8,8
1770561868.9814105,57.83443733,12.30728483,57.83443589,12.30728596,2.181,2.500,0.990,0.39,8,8
1770561869.9765213,57.83443333,12.30728850,57.83443461,12.30728723,2.181,2.500,0.990,0.89,8,8
1770561870.9816215,57.83443017,12.30728900,57.83443239,12.30728811,2.181,2.500,0.990,1.10,8,8
1770561871.9786103,57.83442633,12.30727800,57.83442936,12.30728306,2.181,2.500,0.990,0.89,8,8
1770561872.9760337,57.83442233,12.30727267,57.83442585,12.30727786,2.181,2.500,0.990,0.96,8,8
1770561873.9767797,57.83442233,12.30725717,57.83442409,12.30726751,2.590,2.500,1.420,1.59,7,7
1770561874.9720125,57.83441750,12.30726000,57.83442080,12.30726376,2.590,2.500,1.420,1.01,7,7
1770561875.9709368,57.83441317,12.30725800,57.83441698,12.30726088,2.590,2.500,1.420,1.03,7,7
1770561876.9706802,57.83442433,12.30727317,57.83442066,12.30726702,2.590,2.500,1.420,0.53,7,7
1770561877.973069,57.83441333,12.30727267,57.83441700,12.30726984,2.590,2.500,1.420,0.28,7,7
1770561878.9851813,57.83440367,12.30726767,57.83441033,12.30726876,2.257,2.500,1.070,0.69,7,7
1770561879.9717212,57.83439617,12.30727433,57.83440325,12.30727154,2.257,2.500,1.070,1.01,7,7
1770561880.9814346,57.83439400,12.30727150,57.83439862,12.30727152,2.257,2.500,1.070,0.41,7,7
1770561881.9772084,57.83439350,12.30727833,57.83439606,12.30727493,2.257,2.500,1.070,0.37,8,8
1770561882.9721174,57.83440133,12.30728450,57.83439870,12.30727971,2.181,2.500,0.990,1.26,8,8
1770561883.9779944,57.83440867,12.30728167,57.83440368,12.30728069,2.181,2.500,0.990,1.31,8,8
1770561884.9848733,57.83441950,12.30729550,57.83441159,12.30728810,2.181,2.500,0.990,2.26,8,8
1770561885.9743724,57.83442533,12.30729550,57.83441846,12.30729180,2.181,2.500,0.990,2.22,8,8
1770561886.9756823,57.83442517,12.30729233,57.83442181,12.30729207,2.181,2.500,0.990,1.65,8,8
1770561887.9830942,57.83442233,12.30730567,57.83442207,12.30729887,2.181,2.500,0.990,1.38,8,8
1770561888.9743629,57.83442150,12.30729817,57.83442179,12.30729852,2.181,2.500,0.990,0.64,8,8
1770561889.9839664,57.83441533,12.30728950,57.83441856,12.30729401,2.181,2.500,0.990,0.76,8,8
1770561890.9709294,57.83441783,12.30728150,57.83441820,12.30728775,2.181,2.500,0.990,1.09,8,8
1770561891.9743648,57.83442000,12.30728150,57.83441910,12.30728463,2.181,2.500,0.990,0.99,8,8
1770561892.9725738,57.83440600,12.30728100,57.83441255,12.30728281,2.181,2.500,0.990,1.20,8,8
1770561893.9780977,57.83440900,12.30727567,57.83441077,12.30727924,2.181,2.500,0.990,0.52,8,8
1770561894.9838266,57.83441100,12.30727100,57.83441089,12.30727512,2.181,2.500,0.990,0.66,8,8
1770561895.9786768,57.83440700,12.30726917,57.83440894,12.30727214,2.181,2.500,0.990,0.61,8,8
1770561896.9726431,57.83440517,12.30726700,57.83440706,12.30726957,2.181,2.500,0.990,0.73,8,8
1770561897.983056,57.83441317,12.30727517,57.83441011,12.30727237,2.181,2.500,0.990,0.80,8,8
1770561898.9751499,57.83441550,12.30728200,57.83441281,12.30727718,2.181,2.500,0.990,1.00,8,8
1770561899.9832127,57.83442517,12.30729533,57.83441899,12.30728626,2.181,2.500,0.990,2.25,8,8
1770561900.9855776,57.83443133,12.30731067,57.83442516,12.30729846,2.181,2.500,0.990,2.90,8,8
1770561901.9740233,57.83442983,12.30730867,57.83442750,12.30730356,2.181,2.500,0.990,1.99,8,8
1770561902.980138,57.83443483,12.30732217,57.83443116,12.30731287,2.343,2.500,1.160,2.74,7,7
1770561903.975227,57.83443300,12.30732050,57.83443208,12.30731668,2.343,2.500,1.160,1.89,7,7
1770561904.972272,57.83442750,12.30731733,57.83442979,12.30731701,2.343,2.500,1.160,0.82,7,7
1770561905.987171,57.83442433,12.30731683,57.83442706,12.30731692,2.343,2.500,1.160,0.32,7,7
1770561906.9705534,57.83442550,12.30732117,57.83442628,12.30731904,2.343,2.500,1.160,0.81,7,7
1770561907.9794416,57.83442500,12.30732333,57.83442564,12.30732119,2.343,2.500,1.160,0.85,7,7
1770561908.985763,57.83442167,12.30731683,57.83442365,12.30731901,2.343,2.500,1.160,0.27,7,7
1770561909.9807894,57.83444050,12.30733533,57.83443208,12.30732717,2.343,2.500,1.160,1.89,7,7
1770561910.9767625,57.83445283,12.30735667,57.83444246,12.30734192,2.181,2.500,0.990,2.40,8,8
1770561911.9720216,57.83444950,12.30735467,57.83444598,12.30734829,2.181,2.500,0.990,1.38,8,8
1770561912.978953,57.83444967,12.30735633,57.83444782,12.30735231,2.343,2.500,1.160,1.29,8,8
1770561913.9848833,57.83445267,12.30735517,57.83445024,12.30735374,2.343,2.500,1.160,1.64,7,7
1770561914.9710538,57.83444100,12.30735200,57.83444562,12.30735287,2.343,2.500,1.160,0.24,7,7
1770561915.9766834,57.83443983,12.30735117,57.83444273,12.30735202,2.343,2.500,1.160,0.08,7,7
1770561916.9735923,57.83443933,12.30735117,57.83444103,12.30735159,2.343,2.500,1.160,0.30,7,7
1770561917.9773197,57.83443683,12.30734983,57.83443893,12.30735071,2.343,2.500,1.160,0.19,7,7
1770561918.9833715,57.83443733,12.30734783,57.83443813,12.30734927,2.343,2.500,1.160,0.51,7,7
1770561919.9809978,57.83443233,12.30734583,57.83443523,12.30734755,2.343,2.500,1.160,0.16,7,7
1770561920.976214,57.83443283,12.30735333,57.83443403,12.30735044,2.343,2.500,1.160,0.79,7,7
1770561921.9810479,57.83442867,12.30734950,57.83443135,12.30734997,2.343,2.500,1.160,0.27,7,7
1770561922.9773998,57.83442383,12.30734617,57.83442759,12.30734807,2.343,2.500,1.160,0.36,7,7
1770561923.9815514,57.83441700,12.30733417,57.83442230,12.30734112,2.343,2.500,1.160,1.11,7,7
1770561924.9706423,57.83441633,12.30733200,57.83441931,12.30733656,2.343,2.500,1.160,0.63,7,7
1770561925.9734285,57.83441533,12.30731333,57.83441732,12.30732495,2.343,2.500,1.160,1.65,7,7
1770561926.9811416,57.83441717,12.30730100,57.83441725,12.30731297,2.343,2.500,1.160,1.87,7,7
1770561927.9835618,57.83441333,12.30729417,57.83441529,12.30730357,2.343,2.500,1.160,1.45,7,7
1770561928.981931,57.83440017,12.30729333,57.83440773,12.30729845,2.181,2.500,0.990,1.41,8,8
1770561929.9780576,57.83439567,12.30727833,57.83440170,12.30728839,2.181,2.500,0.990,1.90,8,8
1770561930.9756677,57.83438733,12.30726350,57.83439452,12.30727595,2.181,2.500,0.990,2.57,8,8
1770561931.9787455,57.83438067,12.30726450,57.83438759,12.30727022,2.181,2.500,0.990,1.83,8,8
1770561932.9781048,57.83436733,12.30725150,57.83437746,12.30726086,2.181,2.500,0.990,2.68,8,8
1770561933.9828959,57.83435283,12.30724583,57.83436515,12.30725335,2.181,2.500,0.990,3.29,8,8
1770561934.9760733,57.83435317,12.30725200,57.83435916,12.30725267,2.181,2.500,0.990,1.95,8,8
1770561935.9852574,57.83434600,12.30723617,57.83435258,12.30724442,2.181,2.500,0.990,2.27,8,8
1770561936.9806604,57.83433667,12.30723250,57.83434462,12.30723846,2.181,2.500,0.990,2.66,8,8
1770561937.9848924,57.83434350,12.30722617,57.83434406,12.30723231,2.181,2.500,0.990,1.53,8,8
1770561938.9799562,57.83434083,12.30722167,57.83434245,12.30722699,2.181,2.500,0.990,1.29,8,8
1770561939.977787,57.83434050,12.30721900,57.83434147,12.30722300,2.181,2.500,0.990,0.74,8,8
1770561940.992556,57.83433850,12.30722150,57.83433999,12.30722225,2.181,2.500,0.990,0.33,8,8
1770561941.9750483,57.83434200,12.30722383,57.83434099,12.30722304,2.181,2.500,0.990,0.28,8,8
1770561942.973388,57.83434317,12.30723450,57.83434208,12.30722877,2.181,2.500,0.990,0.99,8,8
1770561943.9816577,57.83434367,12.30723933,57.83434287,12.30723405,2.181,2.500,0.990,1.13,8,8
1770561944.9750035,57.83434767,12.30724283,57.83434527,12.30723844,2.181,2.500,0.990,1.21,8,8
1770561945.9811008,57.83434983,12.30724200,57.83434755,12.30724022,2.219,2.500,1.030,0.89,7,7
1770561946.9783053,57.83435283,12.30725333,57.83435019,12.30724678,2.181,2.500,0.990,1.75,8,8
1770561947.98451,57.83435883,12.30725300,57.83435451,12.30724989,2.181,2.500,0.990,1.49,8,8
1770561948.976301,57.83436433,12.30724583,57.83435942,12.30724786,2.181,2.500,0.990,1.32,8,8
1770561949.97574,57.83437150,12.30724300,57.83436546,12.30724543,2.181,2.500,0.990,1.75,8,8
1770561950.9819407,57.83437683,12.30724850,57.83437115,12.30724697,2.181,2.500,0.990,1.84,8,8
1770561951.9713345,57.83438400,12.30726233,57.83437757,12.30725465,2.181,2.500,0.990,2.44,8,8
1770561952.9740303,57.83438250,12.30726267,57.83438004,12.30725866,2.181,2.500,0.990,1.30,8,8
1770561953.9796536,57.83438667,12.30725633,57.83438335,12.30725750,2.181,2.500,0.990,1.11,8,8
1770561954.975149,57.83438433,12.30725517,57.83438384,12.30725633,2.181,2.500,0.990,0.47,8,8
1770561955.9803047,57.83438667,12.30726050,57.83438525,12.30725842,2.181,2.500,0.990,0.53,8,8
1770561956.971772,57.83439333,12.30726800,57.83438929,12.30726321,2.181,2.500,0.990,1.31,8,8
1770561957.9821615,57.83439217,12.30727500,57.83439073,12.30726910,2.181,2.500,0.990,1.16,8,8
1770561958.9770126,57.83439667,12.30728333,57.83439370,12.30727622,2.181,2.500,0.990,1.58,8,8
1770561959.974696,57.83439817,12.30729517,57.83439593,12.30728569,2.181,2.500,0.990,2.07,8,8
1770561960.9807396,57.83439400,12.30729550,57.83439497,12.30729060,2.181,2.500,0.990,1.31,8,8
1770561961.9772046,57.83439683,12.30729383,57.83439590,12.30729221,2.181,2.500,0.990,0.99,8,8
1770561962.9720032,57.83439300,12.30728983,57.83439445,12.30729102,2.219,2.500,1.030,0.50,7,7
1770561963.9775698,57.83438767,12.30728683,57.83439106,12.30728893,2.219,2.500,1.030,0.78,7,7
1770561964.9730563,57.83438867,12.30728000,57.83438986,12.30728446,2.219,2.500,1.030,0.70,7,7
1770561965.9794059,57.83438533,12.30727467,57.83438760,12.30727957,2.219,2.500,1.030,1.10,7,7
1770561966.9767518,57.83438500,12.30727300,57.83438630,12.30727628,2.219,2.500,1.030,0.74,7,7
1770561967.9743626,57.83438617,12.30728083,57.83438623,12.30727856,2.219,2.500,1.030,0.21,7,7
1770561968.9789507,57.83438233,12.30727383,57.83438428,12.30727620,2.219,2.500,1.030,0.77,7,7
1770561969.972395,57.83437850,12.30726917,57.83438139,12.30727268,2.219,2.500,1.030,1.12,7,7
1770561970.9784563,57.83438033,12.30726917,57.83438086,12.30727092,2.219,2.500,1.030,0.61,7,7
1770561971.973647,57.83438050,12.30728083,57.83438068,12.30727588,2.219,2.500,1.030,0.69,7,7
1770561972.9713228,57.83438083,12.30728417,57.83438076,12.30728002,2.219,2.500,1.030,0.63,7,7
1770561973.9767308,57.83438733,12.30728517,57.83438405,12.30728259,2.219,2.500,1.030,0.84,7,7
1770561974.9813924,57.83439017,12.30728400,57.83438711,12.30728330,2.181,2.500,0.990,0.77,8,8
1770561975.9750445,57.83439217,12.30728883,57.83438964,12.30728607,2.181,2.500,0.990,0.89,8,8
1770561976.9873931,57.83440000,12.30730267,57.83439482,12.30729437,2.219,2.500,1.030,1.88,7,7
1770561977.9787858,57.83440233,12.30731433,57.83439858,12.30730435,2.219,2.500,1.030,2.00,7,7
1770561978.9840698,57.83440550,12.30732567,57.83440204,12.30731501,2.219,2.500,1.030,2.08,7,7
1770561979.9821572,57.83440967,12.30731950,57.83440585,12.30731725,2.219,2.500,1.030,1.17,7,7
1770561980.970766,57.83441150,12.30731917,57.83440868,12.30731821,2.219,2.500,1.030,0.75,7,7
1770561981.9760637,57.83441417,12.30731417,57.83441142,12.30731619,2.219,2.500,1.030,0.48,7,7
1770561982.978972,57.83441700,12.30731783,57.83441421,12.30731701,2.181,2.500,0.990,0.86,8,8
1770561983.9848454,57.83441983,12.30731467,57.83441702,12.30731584,2.181,2.500,0.990,0.81,8,8
1770561984.9844918,57.83442483,12.30730333,57.83442093,12.30730959,2.181,2.500,0.990,0.29,8,8
1770561985.975301,57.83442767,12.30729933,57.83442430,12.30730446,2.181,2.500,0.990,0.40,8,8
1770561986.9831,57.83442917,12.30729217,57.83442673,12.30729831,2.181,2.500,0.990,0.51,8,8
1770561987.971929,57.83442683,12.30728883,57.83442678,12.30729357,2.181,2.500,0.990,0.14,8,8
1770561988.9740727,57.83442800,12.30728633,57.83442739,12.30728995,2.210,2.500,1.020,0.20,7,7
1770561989.9797041,57.83443183,12.30729083,57.83442961,12.30729039,2.210,2.500,1.020,0.67,7,7
1770561990.9790318,57.83442867,12.30728383,57.83442914,12.30728711,2.210,2.500,1.020,0.29,7,7
1770561991.9708004,57.83441750,12.30727167,57.83442332,12.30727939,2.210,2.500,1.020,1.94,7,7
1770561992.9766846,57.83441783,12.30727733,57.83442058,12.30727836,2.210,2.500,1.020,0.98,7,7
1770561993.9761958,57.83442550,12.30728700,57.83442304,12.30728268,2.210,2.500,1.020,0.88,7,7
1770561994.9843037,57.83442583,12.30729000,57.83442444,12.30728634,2.210,2.500,1.020,0.83,7,7
1770561995.9869413,57.83442533,12.30727767,57.83442488,12.30728200,2.210,2.500,1.020,0.66,7,7
1770561996.9738557,57.83442583,12.30728367,57.83442536,12.30728284,2.210,2.500,1.020,0.13,7,7
1770561997.975022,57.83442700,12.30728033,57.83442618,12.30728158,2.210,2.500,1.020,0.27,7,7
1770561998.9816816,57.83443383,12.30727467,57.83443001,12.30727813,2.181,2.500,0.990,0.35,8,8
1770561999.9781034,57.83443983,12.30727500,57.83443492,12.30727656,2.181,2.500,0.990,1.10,8,8
1770562000.970884,57.83444333,12.30727183,57.83443913,12.30727420,2.210,2.500,1.020,1.41,7,7
1770562001.9711409,57.83444917,12.30727333,57.83444415,12.30727377,2.505,2.500,1.330,1.63,6,6
1770562002.9752243,57.83445317,12.30727417,57.83444866,12.30727397,2.505,2.500,1.330,1.36,6,6
